seconcilio,calc,p_actor,calc_x_pactor,time_hr,d_anioC2,d_anioC3,d_anioC4,d_anioC5,d_anioC6,d_anioC7,d_num2,d_num3,d_junta2,d_junta3,d_junta4,d_junta5,phase,cluster_v
0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
1,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
1,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,2,1567
0,0,1,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,7,0,0,0,0,0,1,1,0,0,1,0,0,2,1567
0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2,1571
0,1,1,1,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
1,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
1,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
1,1,0,0,7,0,0,0,0,0,1,1,0,0,1,0,0,2,1568
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1569
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1569
1,1,1,1,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,1,1,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,1569
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1568
1,1,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1569
0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,1569
1,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1569
0,1,1,1,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1569
1,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1569
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1569
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1569
0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,2,1570
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
0,1,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,2,1570
0,1,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,1,1,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,1,1,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1570
0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
1,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
1,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1571
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
1,1,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
1,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
1,1,1,1,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1572
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
0,1,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,2,1573
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
1,1,1,1,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1573
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2,1574
1,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,1,1,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,1,1,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
1,1,1,1,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
1,1,1,1,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1574
0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0,2,1575
1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
1,0,1,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1575
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,1,1,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
1,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
1,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1576
1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1577
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1577
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1577
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1577
0,1,1,1,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1577
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1577
0,1,1,1,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1577
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1577
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1577
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1577
0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
1,1,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
1,1,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,2,1578
0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,1,0,0,5,0,0,0,0,0,1,0,1,0,0,1,0,2,1578
0,1,1,1,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,2,1578
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
1,0,1,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
1,0,1,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,2,1579
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
1,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
1,1,1,1,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
1,1,1,1,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
1,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
1,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
1,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
0,1,0,0,7,0,0,0,0,0,1,0,1,0,0,1,0,2,1580
1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,2,1580
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,2,1581
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,2,1581
0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,2,1581
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
1,1,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,2,1581
1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,1,1,7,0,0,0,0,0,1,1,0,0,0,1,0,2,1581
1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
1,1,1,1,8,0,0,0,0,0,1,0,0,0,0,1,0,2,1581
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,1582
1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
1,1,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,2,1582
0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,0,1,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1583
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
1,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
1,1,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,2,1584
1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
1,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1584
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1586
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
1,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
1,1,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1586
0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,1585
0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1586
1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1586
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1586
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1586
0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1586
0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1586
1,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1586
0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,1586
1,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1586
